premise,correct,incorrect,pos_neg_sim,pos_sim,neg_sim,difference,sentence_mode,embedding_details,distance_metric,original_index
['a person opening a fridge to get some food out  A man is in the kitchen preparing to cook a meal. A man reaching into the refrigerator while working on a large meal.  Man in kitchen retrieving cooking items in kitchen preparation area.'],['A man standing in front of an open refrigerator.'],['A woman preparing to swing her tennis racquet at an incoming tennis ball.'],0.8948065638542175,0.9438890814781189,0.9099284410476685,0.03396064043045044,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,845
['The child is standing next to the refrigerator with a toy on it. Toddler playing with a magnet toy on a refrigerator  A little boy standing in front of a metal refrigerator. The small child is playing in front of the refrigerator.'],['A little kid that is touching a fridge.'],['a man standing beside a large truck in a parking lot'],0.9049142599105835,0.9305776357650757,0.9137767553329468,0.016800880432128906,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,846
['A baseball holding a baseball bat during a baseball game. A baseball player taking a swing at a ball The batter prepares to swing as the catcher waits. A baseball player at bat with the crowds looking on.'],['Baseball players at home plate with a large crowd watching. '],['Food on a table prepared to it with beverages.'],0.8669216632843018,0.8990592956542969,0.9263161420822144,-0.02725684642791748,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,847
['A girl checks her list while standing with her luggage. A woman holding a tablet next to a blue piece of luggage. A woman waits next to the track with her luggage. A female with blue luggage awaits her train.'],['A woman with a suitcase reading a book on a train platform.'],['a man standing beside a large truck in a parking lot'],0.9492932558059692,0.9537182450294495,0.9212297201156616,0.03248852491378784,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,848
"[""A nice shower has a glass enclosure and sliding door  WHITE BATH TUB, WITH TOWEL HANGING OVER THE SIDE Renovated bathroom's walk in shower and bath tub A bathroom with a tub set against full-length mirror walls.""]","['A white bath tub sits empty in a tan, clean bathroom. ']",['three cats and the withe and brown one is looking into the camera'],0.7952577471733093,0.9165593385696411,0.9017347693443298,0.01482456922531128,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,849
['A closet with several suit cases stacked up near some videos. A tall stack of suit cases is in the hall way. A room with a very tall stack of luggage. A stack of many different types of suitcases.'],['A tall stack of vintage suitcases rests precariously against a wall by a bedroom door. '],['A black poodle mix is catching a toy.'],0.9041507244110107,0.9463398456573486,0.9005230665206909,0.045816779136657715,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,850
['A yellow work truck parked in tall grass. The yellow truck drives through the tall grass in the forest. A truck is sitting in the middle of a wooded area. A utility vehicle parked in a wild vegetated field.'],['A yellow truck is sitting in high grass. '],['Buildings near a river with several boats in it. '],0.898216187953949,0.9420077204704285,0.9136002659797668,0.02840745449066162,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,851
['a flat screen TV embedded in a restroom mirror. a tv in a bathroom mirror next to sinks A football game on TV reflects in a bathroom mirror. A flat screen TV adorns a bathroom mirror.'],['A photo of a video game in the middle of a large mirror in a bathroom. '],['The cows are grazing on the grass in the field. '],0.9301369786262512,0.9665235877037048,0.8821373581886292,0.08438622951507568,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,852
['A blue bird sitting on top of a tree in a forest. A blue bird sitting on the top of a plant. A blue bird sitting on top of a weed. A small blue bird perched on a green plant.'],['a blue bird is perching on a thin upright branch.'],['A baby at the table with a candle in a cupcake.'],0.9140664339065552,0.954531192779541,0.9517934322357178,0.002737760543823242,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,853
"[""A small doughnut inside a cup that's sitting on a table. A doughnut is at the bottom of a container.   Closeup of a white and yellow vase with a red circle at the bottom. A chocolate candy is at the bottom of a cup.""]",['A small donut at the bottom of a ceramic mug.'],['A butterfly sits on an open orange. '],0.8661604523658752,0.9813604950904846,0.8971438407897949,0.0842166543006897,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,854
['Team of rowers in a specially designed boat in swamp A boat with four people on it sailing in the water. Four people are rowing a long boat in a body of water. a number of people riding on a small boat '],['The people is sitting in the middle of the blue water'],['a bed that looks like it has blood on it and a big hole in the paneling '],0.9249353408813477,0.9493726491928101,0.9598263502120972,-0.01045370101928711,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,855
['A long empty road with an over pass bridge. A view of the V.F.W. Memorial bridge with no other cars A freeway emptied without any cars or humans.  A road sign is next to an empty street.'],['A small bridge with a memorial sign on it'],['A mirror that is reflecting a red bus.'],0.9229365587234497,0.9507901668548584,0.9140321612358093,0.03675800561904907,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,856
['A room with a bed with black floral sheets and a night stand. A light shines brightly from the lamp in a small room. a bed with a floral blanket nest to a bright light  A bedroom with the mattress on the floor.'],['A bed is on the floor with a blue floral comforter and a night stand with a lamp.'],['a stove refrigerator and microwave in the kitchen '],0.9219043254852295,0.9879799485206604,0.9370778799057007,0.05090206861495972,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,857
['Two men looking at a computer screen with Wii remotes. an image of two couples of playing a video game Two men are using video game remote controls. These two friends are playing a game of Wii.'],['Two men playing video games together in a room'],['A man in a yellow uniform swinging a bat.'],0.8599640130996704,0.9411520957946777,0.8456262350082397,0.09552586078643799,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,858
"['Street signage on post near roadway in city environment. a no skate boarders sign on the side of the road  No skateboarding, littering, and parking street signs  A city street with signs stating ""no parking"" and ""no skateboards.""']","['A No Parking, No Skateboards and No Littering sign on a street side.']",['A snowboarder is doing a trick in the air.'],0.8881925344467163,0.9671102166175842,0.9053754806518555,0.06173473596572876,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,859
"[""A man riding skis down a snow covered ski slope. A man that is standing on ski's in the snow. A slalom skier skis down a snowy slope. The skiing racer in goggles tucks the poles under his arms.""]",['A person riding skis down a hill on a course.'],['A bed is on the floor with a blue floral comforter and a night stand with a lamp.'],0.9375619888305664,0.9504691958427429,0.9575374722480774,-0.007068276405334473,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,860
['A group of people that are standing around giraffes. People watching giraffes stand around in a cage.  A group of people standing around a giraffe. A group of people looking at two giraffes.'],['Giraffes lean over fences toward a group of people.'],['Buildings near a river with several boats in it. '],0.8950408697128296,0.9623857736587524,0.9292094707489014,0.033176302909851074,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,861
['A cat wearing a Santa suit including a Santa hat. A cat that has her eyes closed on the bed. A cat is wearing a santa hat and collar. An orange cat sitting on a lap and wearing a santa hat.'],['A tan car wears a Santa Claus outfit.'],['A blue and white city bus traveling down the street. '],0.794472873210907,0.9187787771224976,0.875572681427002,0.043206095695495605,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,862
['A lego style kitchen with appliances and cabinets along with a checkered tile floor. A model of a kitchen with a sink dishwasher stove refrigerator.  A miniature kitchen with a large electronic device. A toy kitchen that has a pot on the stove.'],['this is a toy that looks like a kitchen'],"['An open book, a mug of coffee and a laptop on a table']",0.9229464530944824,0.9414544701576233,0.9595218300819397,-0.018067359924316406,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,863
"['There are different types of Italian food in the picture.  Four pictures of Italian foods, pizza, lasagna, an appetizer and a cheesy looking dip.  four photos of different dishes of italian food  The four images show dinner plates with different dishes in them.']","['the table has different food on it, mostly pizza']",['A fire hydrant in front of a wall with a barred window.'],0.8137789368629456,0.9070703983306885,0.8941805362701416,0.012889862060546875,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,864
