correct,incorrect,premise,pos_sim,neg_sim
The blue plastic trays are filled with food. ,A young child holding a colorful kite while standing on top of a field.,"A couple of middle eastern dishes with fruit and herbs. Trays of food that include couscous, apples, and raisins. some food is laying out on blue plates a close up of two plastic containers of food ",0.9054540395736697,0.34187591075897217
A front view of a jet airliner with wheels down and stairs extended.,A black and white image of an old fire hydrant on a side walk.,a large air plane on a run way A commercial jet open and parked at the edge of the tarmack A close shot of a stopped air plane.  The cargo hold of the jet is open on the opposite side of the passenger loading ladder.,0.98367840051651,0.8721302151679993
People waiting for the bus to stop so they can board.,Two people who are sitting on a bench near the water.,"A man in a dress and two men in pants with a bus. Three men, one carrying a backpack facing a train. A group of people prepare to board a large bus. People standing on the sidewalk outside public transportation. ",0.3177029490470886,0.23416846990585327
A herd of elephants  being herded into a river while tourists take photos.,"A long narrow plat holding a sandwich, waffle chips, and some salad. ",A herd of elephants walking into a large body of water. a bunch of elephants are standing by a body of water a herd of elephants standing in a water hole with a crowd of people watching  some people watching a large group of elephants walking into the world ,0.8653513193130495,0.3783307671546936
A plane sitting on the tarmac at an airport,a counter with a toaster over and an open laptop sitting on it.,A plane is parked near the pretty blue ocean.  A large white airplane parked next to some water. There is a plane getting ready for boarding or exiting. There is a baggage trolley parked next to a plane.,0.44157928228378296,-0.30557870864868164
A group of people are riding horses on the seashore.,A group of horses mill about on a beach.,A group of people riding horses across a beach near the ocean. A group of people riding horses on the beach. A group of people are horseback riding along the beach. Horseback riders riding on the beach near a rock formation.,0.6538676023483276,0.9574007391929624
A child lays on a bed with a sheet.,The healthy meal is ready to be eaten on the plate.,a sleeping baby wearing gray red and black  A baby wearing bear slippers lying peacefully asleep. A baby laying in a bed in a room. A very cute small child laying on a big bed.,0.47429072856903076,0.15367475152015686
A computer monitor that is near a window.,A small glass vase holding flowers and stuffed rabbits.,A desktop computer sitting on top of a desk. A desktop computer with a program open on its desktop. A wooden desk that has a Apple desktop computer on it and a cellular phone on a mouse pad. A computer on a desk with a keyboard and mouse next to a window.,0.755633533000946,-0.05869247019290924
Electronic parking fee machine with cars on the side of a road,A group of people standing around each other holding umbrellas.,a group of cars parked on a street nest to street signs some blue and white signs and a some cars A line of parked cars on the side of a busy road. People are parked along side the road by Pay Here signs.,0.8787170648574831,0.8353294134140017
a kid doing a jump off of a little hill on snow skis ,A woman sitting in an airport next to a  bag of luggage.,The skiing woman is jumping in the air. A skier is making a jump off of a ramp. a person is in the air on a pair of skis A professional ski jumper skiing off a hill.,0.7682471871376038,-0.4368706047534944
Multiple bags of luggage sit on a trailer.,a train on a track with a sky background ,"A purple cart full of suit cases and bags. A cart of luggage sitting in a parking area. There are several pieces of luggage on a purple cart. A trailer full of luggage in front of a sign that says ""Baggage Claim.""",0.8399661779403689,0.7273656129837036
an image of a woman about to eat a slice of cake,A banana and a can of tomato soup are resting on a white surface. ,A woman with glasses eating a piece of cake. a person holding a plate with food on it in one hand and  a spoon in the other. A happy woman digging in to chocolate cake with a spoon Woman showing delight with plated chocolate desert dish .,0.9475817680358889,0.6596407890319824
A large airplane and some trucks in a lot.,a counter with a toaster over and an open laptop sitting on it.,A red and white plane is sitting on the runway.  A large jet sitting on top of an airport runway. The Australian airliner is parked on the runway. A plane sitting on a runway with trucks behind it.,0.16719476878643036,-0.07049313187599182
THERE ARE DOUGHNUTS THAT ARE ON THE TABLE ,"A man in a red shirt, on a beach, throwing a Frisbee.","A white tray topped with donuts near a bag. a plate containing a bag and several pastries  Several different doughnuts that are on a tray. A green, yellow and icing filled doughnut on trays.",0.8536378145217896,-0.23171159625053417
a train on a track with a sky background ,a man sitting on a cement bench holding a cell phone,A train on the tracks out in the country  This is a extremely long freight train heading south. A long train is driving down the tracks. A train with several cars riding on the track.,0.8253228068351743,-0.31968623399734497
A man parked his motorcycle on the side of the road.,A fire hydrant in front of a wall with a barred window.,A man riding a motorcycle on the side of a road. A man sitting on his motorcycle on dirt just of a paved road. A motorcyclist is pulled to the side of the road. A man on a motorcycle resting on the side of a country road,0.8835397958755495,-0.013576960191130638
