premise,correct,incorrect,pos_sim_M,neg_sim_M,pos_sim,neg_sim
"I don't know what I would have done without Legal Services, said James. ",James said Legal Services helped him a lot.,James said Legal Services was of no help.,0.14431872963905334,0.8364418148994446,0.2589372396469116,0.8293032050132751
saving that did not finance domestic investment would increase net foreign investment and improve the current account balance.,The current account balance can be improved slightly.,It is not possible for net foreign investment to improve. ,0.5649301782250404,0.9179617166519165,0.39441515505313873,0.9713612794876099
"You did, didn't you?""",Did you do it?,"You didn't do it, did you?",0.48392174020409584,0.9946346580982208,0.417073167860508,0.9958323240280151
"Tracking down the tiger is a subtle affair, and requires a degree of dedication, calm, and stealth.",You must be very silent when tracking tigers.,It is best to be loud and make sudden movements to scare the tiger into the open.,0.10778498649597168,0.39950165152549744,0.09353923797607422,0.6727003455162048
"If ancient writings give only a romanticized view, they do offer a more precise picture of Indo-Aryan society.",Ancient writings don't show an accurate picture of Indo-Anryan society.,Ancient writings  show an accurate picture of Indo-Anryan society.,0.5075980364345014,0.8755517303943634,0.11785674095153809,0.7017032653093338
they don't call them immigrants anymore that was back during my granddaddy's day,They used to call them immigrants.,They never called them immigrants.,0.31170716881752014,0.7975359857082367,0.24002036452293396,0.8245969414710999
for one twelve dollar check,Just a check for twelve bucks.  ,Several checks for twelve dollars.  ,0.9738903343677521,0.9614440202713013,0.2790476977825165,0.8659569919109344
"Always Sacrilegious, Always Coca-Cola.)",Always disrespectful of the religion.,Always respectful of Jesus.,0.16512447595596313,0.9098717570304871,0.21945753693580627,0.8067002594470978
He fled in his car when cops arrived and led them on a chase that ended in the massive crash.,The cops set off in pursuit until a traffic accident happened.,He stayed put and calmly showed the officers his license and registration.,0.8340529501438141,0.38511283695697784,0.34036244451999664,0.9288661479949951
"His fantastic body could heal itself against whatever they did to him, and his mind refused to accept the torture supinely.",His amazing body could heal itself against anything.,His weak body could not heal itself against the tiniest scratch.,0.5063035758212209,0.7650979459285736,0.19443264603614807,0.7889803647994995
"Until all members of our society are afforded that access, this promise of our government will continue to be unfulfilled.",The promise of our government won't be fulfilled until all of society can afford access. ,The promise of our government is met regardless if everyone can afford that access,0.5080036595463753,0.6591147482395172,0.04532340168952942,0.6427687108516693
"But they persevered, she said, firm and optimistic in their search, until they were finally allowed by a packed restaurant to eat their dinner off the floor.",They were allowed to eat on the floor of a restaurant.,They were seated at a table that they could eat at.,0.6585232019424438,0.8224936127662659,0.26017189025878906,0.8585340082645416
Poirot remained lost in thought for a few minutes. ,Poirot was focused deeply on his thoughts.,Poirot didn't think.,0.2691013067960739,0.8885330557823181,0.21252381801605225,0.8114537596702576
"To the northwest of the chateau, the Grand Trianon palace, surrounded by pleasantly unpompous gardens, was the home of Louis XIV's mistress, Madame de Maintenon, where the aging king increasingly took refuge.",Madame de Maintenon lived in the Grand Trianon palace.,Grand Trianon palace was the residence of Louis XIV.,0.8435674905776978,0.9442500472068787,0.282335489988327,0.8846875429153442
"The recommendation comes from the court's Task Force on Civil Equal Justice Funding, created in 2001 to look for ways to cope with the sparse amount of money available for such cases.",The Task Force on Civil Equal Justice Funding was created in 2001. ,There has always been more than enough funding for such cases. ,0.8398249447345734,0.8226906359195709,0.22882723808288574,0.8391458094120026
The road along the coastline to the south travels through busy agricultural towns and fishing villages untouched by tourism.,There are no tourists on the road through the agricultural towns and fishing villages.,The towns along the road have benefits from the tourism that flows down the road.,0.7559047937393188,0.6476971507072449,0.10527795553207397,0.7171582877635956
"Christ on a crutch, what does he have to do to lose your support, stab David Geffen with a kitchen knife?",Your support is unwavering.,One questions your dedication.,0.17980939149856567,0.6012373268604279,0.35511066019535065,0.967649906873703
"Each caters to a specific crowd, so hunt around until you find the one right for you.",You may have to search a bit before you find one that works for you.,You won't have to search at all to find one that works for you.,0.33296629786491394,0.5629387050867081,0.1241496205329895,0.7397490739822388
"The setting--wherever it might be--always seems authentic, not as if it were a Hollywood back lot.",They made sure the setting looked very convincing.,They had trouble believing the setting was based on a real place.,0.5636769160628319,0.8493269383907318,0.30793502926826477,0.9259375631809235
um-hum yeah i saw that for the first time yesterday in the evening,Yesterday was the first time I had ever seen that.,I have seen that many times before.,0.4753507506102324,0.9636834263801575,0.2623910754919052,0.8872202038764954
Diets for men in their prime,Healthy eating choices for optimally aged men. ,A plan to keep men fat.,0.7732037007808685,0.854699969291687,0.23661744594573975,0.862797737121582
"Ca'daan felt his skin get hot and unable to come up with any suitable response, moved on.",Ca'daan felt the heat on his skin.,Ca'daan was freezing!,0.5652727633714676,0.3256489336490631,0.09529328346252441,0.7222020179033279
i think the rate of processing is just about uh reached the rate of housing anyway so keep the keep the normal as it is can't upset the system very much,The rate of processing just reached the rate of housing.,The rate of processing is way higher than the rate of housing to upset the system.,0.17961466312408447,0.5880744233727455,0.02677562832832342,0.6557284295558929
